ID,Class,Lable,Name,Status_1,Status_2
1284,enviroment,climatic_conditions,doom_temperature,temperature_value,
1285,enviroment,climatic_conditions,doom_humidity,humidity,
1286,enviroment,site_environment,elevation,elevation,
1287,enviroment,site_environment,atmospheric_seeing,seeing_value,
1288,enviroment,site_environment,luminosity_of_night_sky,,
1289,enviroment,site_environment,atmospheric_extinction,,
1290,enviroment,site_environment,atmospheric_scattering,,
1291,enviroment,site_environment,Dome_seeing,seeing_value,
1292,staff,staff,astronomor,,
1293,staff,staff,operator,,
1294,staff,staff,maintainer,,
